GEN_002_024|data/processed/segments/GEN/GEN_002_024.wav|Fiki rẹ ọtiọye na ọsháre vwọ yan jẹn ọ́sẹ rọye vẹ oní rọye vwó kọ rhe gbanọ ayé rọye, ayen ke dia omá ọ́vo.
GEN_002_025|data/processed/segments/GEN/GEN_002_025.wav|Te ọshare na ve ayé rọye da ban phihọ, yẹ oma vo aye-en.
GEN_006_003|data/processed/segments/GEN/GEN_006_003.wav|Etiyin Ọrovwohwo da ta, Erhí Me sa dia evun rẹ ohwo bẹdẹ-ẹ, fikiridie uvwo oruẹ, ẹkẹvuọvo ẹ́dẹ rẹ akpọ́ rọye kẹ ikpe ujosa kọye ọ dia.
GEN_006_004|data/processed/segments/GEN/GEN_006_004.wav|Yi Nẹfilim evun rẹ akpọ́ vwẹ ọke yena, kọye vwẹ ukuko rọye re, rẹ emọ rẹ Ọghẹnẹ vwo bru emetẹ rẹ ihwo rẹ akpọ rhire, i de vwiẹ emọ kẹ ayen. Enana kẹ eye egba rẹ awanre, ri kperi usi.
GEN_006_009|data/processed/segments/GEN/GEN_006_009.wav|Enana ke ye orua ri Noa. Noa kẹ ọvwata oruẹ, o vwo eka vwẹ orua rọye na-a; Noa da yan kpahọ Ọghẹnẹ.
GEN_006_010|data/processed/segments/GEN/GEN_006_010.wav|Noa de vwó emeshare ẹ́rha, Shẹm, Ham kugbe Jafet.
GEN_006_011|data/processed/segments/GEN/GEN_006_011.wav|Akpọ́ na de rhi gbeku vwẹ obaro rẹ Ọghẹnẹ, akpọ na ke je vọn vẹ ozighi.
GEN_006_012|data/processed/segments/GEN/GEN_006_012.wav|Ọghẹnẹ da mrẹ akpọ na, nighe, o de gbeku; fikiridie uvwo ejobi gbeku tughu vwẹ enu rẹ akpọ na.
GEN_006_013|data/processed/segments/GEN/GEN_006_013.wav|Ọghẹnẹ da ta ki Noa, Me guọnọre ne Me guọghọ emú ejobi nẹ akpọ na, kidie akpọ na vọnre vẹ ozighi fiki rẹ ayen, nighe, Me guọghọ ayen vẹ akpọ na.
GEN_006_014|data/processed/segments/GEN/GEN_006_014.wav|Gba vwẹ urhé ri gofa kare ókọ̀, kare ivun phihọ okọ na, wọ nabọ pharọ te obevun te otafe vẹ orhọrhe.
GEN_006_015|data/processed/segments/GEN/GEN_006_015.wav|Ọtiọna kọye wo ruo: ugrogro rẹ ókọ̀ na kubit urí gbẹ ujori, ohẹhẹre rọye kubit ujuvẹ gbẹ ihwé, ekodo rọye kubit ọgban.
GEN_006_016|data/processed/segments/GEN/GEN_006_016.wav|Bọ uwévwi phihọ enu rẹ ókọ̀ na, re okpenu te kubit ọ́vo; re wo phi ẹchẹ phihọ okọkọ rọye, gba agbada ẹ́rha phihọ, ọvo obenu, ọvo uherevie, ọvo obotọ.
GEN_006_018|data/processed/segments/GEN/GEN_006_018.wav|Ẹkẹvuọvo ke Me vẹ owẹ re ọphọ; ko wọ cha ro evun rẹ ókọ̀ na, te owẹ te emọ wẹn, aye wẹn te eya rẹ emọ wẹn.
GEN_006_019|data/processed/segments/GEN/GEN_006_019.wav|Kugbe emú kemu ejobi ri vwó ẹnwẹn vwẹ akpọ na, ku wọ reyọ ayen ivivẹ, dohwo doghẹre rọye phihọ evun rẹ okọ na, rere ayen vẹ owẹ vwọ sa rhọ, ke dia aye gbe ọshare.
GEN_006_020|data/processed/segments/GEN/GEN_006_020.wav|Ọphra, dọphra doghẹre rọye, eránvwe, deranvwe doka rọye, obo ri kpono vwẹ otọ na doka rọye, ivẹ oghẹre ọ́vo eye ri che bru we rhe, re wọ mrasa sivwi ayen rhọ.
GEN_006_021|data/processed/segments/GEN/GEN_006_021.wav|Je reyọ obo rẹ unu ria demu doka rọye, ghwẹ ayen koko wọ nabọ sẹro rayen; kọ dia emú kẹ wẹ́ vẹ ayen.
GEN_006_022|data/processed/segments/GEN/GEN_006_022.wav|Noa de ru ọna; o de ru emú ejobi rẹ Ọghẹnẹ dje kẹ nẹ o ru.
GEN_007_001|data/processed/segments/GEN/GEN_007_001.wav|Etiyin Ọrovwohwo da ta kẹ Noa, Gba ro evun rẹ okọ na, wẹ́ kugbe evwruwevwi wẹn ejobi, fikiridie Me mrere nẹ wẹ ọvwata vwẹ obaro mẹ́ vwẹ evun rẹ uvwiẹ nana.
GEN_007_002|data/processed/segments/GEN/GEN_007_002.wav|Gba reyọ oka rẹ eranvwe ighwrẹ́ ivivẹ ri tete oma, ọ rẹ ọshare vẹ ọ rẹ aye kugbe eranvwe ivivẹ ri gbe oma, ọ rẹ ọshare vẹ aye rọye;
GEN_007_003|data/processed/segments/GEN/GEN_007_003.wav|kugbe oka rẹ ephra ri obenu na ighwrẹ́ ivivẹ rhe, ọshare vẹ aye, rere ayen vwo jẹ ghwọrọ kakare nẹ enu rẹ akpọ na.
GEN_007_004|data/processed/segments/GEN/GEN_007_004.wav|Kidie ẹ́dẹ ighwrẹ́ chekọ, re Me cha vwọ vwẹ osio rhe akpọ na uvó ujuvẹ kugbe asón ujuvẹ, emu kemu ro vwo ẹnwẹn re Me mare na ejobi ki mi phoro kakare nẹ enu rẹ otọ na.
GEN_007_005|data/processed/segments/GEN/GEN_007_005.wav|Noa de ru emu ejobi rẹ Ọrovwohwo dje kẹ na.
GEN_007_006|data/processed/segments/GEN/GEN_007_006.wav|Noa da dia ikpe urí ẹ́rha ọghwo te vwẹ ọke rẹ oghwe na vwo ku akpọ na.
GEN_007_007|data/processed/segments/GEN/GEN_007_007.wav|Te Noa vẹ emọ rọye vẹ aye rọye te eya rẹ emọ rọye vẹ ọ́ye da ro evun rẹ okọ na, rẹ ayen vwo nẹ ughwu rẹ amé na.
GEN_007_008|data/processed/segments/GEN/GEN_007_008.wav|Eránvwe ri tete omá, kugbe iri gbe oma, te ephra, te obo ri kpono vwẹ otọ na,
GEN_007_009|data/processed/segments/GEN/GEN_007_009.wav|ivivẹ ọshare kugbe aye, vẹ Noa da ro evun rẹ okọ na, kirobo rẹ Ọghẹnẹ dje kẹ Noa.
GEN_007_010|data/processed/segments/GEN/GEN_007_010.wav|Ẹ́dẹ ighwrẹ́ vwọ wan nu oghwe na de rhi ku akpọ na.
GEN_007_011|data/processed/segments/GEN/GEN_007_011.wav|Vwẹ ikpe urí erha rẹ akpọ ri Noa, vwẹ emeranvwe rivẹ, vwẹ ẹdẹ ihwé gbẹ ighwrẹ rẹ emeranvwe na, vwẹ ẹdẹ vuọvo yena, ogbugbu kugbe ikokodo rẹ akpọ na da va phia, evakpo rẹ obo odjúvwu na de rhie phihọ.
GEN_007_012|data/processed/segments/GEN/GEN_007_012.wav|Osio da rhọ phihọ akpọ uvó ujuvẹ kugbe asón ujuvẹ.
GEN_007_013|data/processed/segments/GEN/GEN_007_013.wav|Vwẹ ẹdẹ ọvuọvo na Noa vẹ emọ rọye, Shẹm vi Ham kugbe Jafẹt, aye ri Noa vẹ eya erha rẹ emọ rọye ejobi da ro evun rẹ okọ,
GEN_007_014|data/processed/segments/GEN/GEN_007_014.wav|te ayen kugbe eranvwe keranvwe, deranvwe doka, te uchuru duchuru doka rọye, dọphra doka rọye.
GEN_007_016|data/processed/segments/GEN/GEN_007_016.wav|Ayen da ruọ, ọshare vẹ aye rẹ emama na ejobi, kirobo rẹ Ọghẹnẹ dje kẹ, Ọrovwohwo de huho gbe.
GEN_007_017|data/processed/segments/GEN/GEN_007_017.wav|Oghwe na de ku ẹ́dẹ ujuvẹ vwẹ enu rẹ akpọ na, amé na de bu phihọ, o de mu okọ na kpenu, ọ da kpare kpenu phenephene.
GEN_007_019|data/processed/segments/GEN/GEN_007_019.wav|Amé na de rhi bu gangan o de rhi reghe igbenu ride ejobi ri otọ rẹ akpọ na,
GEN_007_020|data/processed/segments/GEN/GEN_007_020.wav|amé na vwo reghe igbenu na nu, ọ ke rhá je kpare kubit ihwiori.
GEN_007_022|data/processed/segments/GEN/GEN_007_022.wav|kemu kemu rọ otọ ọyaya na rọ vwẹ unwe nwẹn ejobi de ghwure.
GEN_007_023|data/processed/segments/GEN/GEN_007_023.wav|O de phoro kemu kemu ejobi ro vwo arhọ re yan vwẹ enu rẹ otọ na nó, ohwo, eranvwe, obo ri kpono, ephra rẹ enu; e de phoro ayen nẹ akpọ na, Noa ọvo kọye ri chekọ, kugbe ihwo re vẹ ọ́ye gba herọ vwẹ evun rẹ oko na.
GEN_007_024|data/processed/segments/GEN/GEN_007_024.wav|Ame na de reghe akpọ na ẹdẹ ujuvẹ gbẹ ihwé.
GEN_008_001|data/processed/segments/GEN/GEN_008_001.wav|Ẹkẹvuọvo Ọghẹnẹ da rhe karohọ Noa vẹ eranvwe rẹ ághwá na ejobi kugbe uchuru ejobi re vẹ ọ́ye gba ro evun rẹ okọ na Ọghẹnẹ da vwẹ odju rhe nẹ o gbe dju enu rẹ akpọ na, ame na de rhi rhirẹn,
GEN_008_003|data/processed/segments/GEN/GEN_008_003.wav|ame na de si reyọ kọke kọke. Vwẹ oba rẹ ẹdẹ ujori gbẹ ujuvẹ gbẹ ihwé re, ame na da rhe kpọ;
GEN_008_005|data/processed/segments/GEN/GEN_008_005.wav|Ame na kẹ ẹkpọ ẹkpọ bẹsiẹ ro rhi vwo te emeranvwe rẹ ihwe vwẹ ẹdẹ rẹ ẹsosuọ rẹ emeranvwe na, enu rẹ igbenu na ejobi da rhe kpọ phia.
GEN_008_006|data/processed/segments/GEN/GEN_008_006.wav|Vwẹ ẹdẹ ujuvẹ vwọ wan nu Noa de rhie evakpo rẹ okọ na rọ kare na,
GEN_008_007|data/processed/segments/GEN/GEN_008_007.wav|o de siobọ nẹ okpemu, o da rhá kpenẹ kpenẹ bẹsiẹ rẹ ame na rhe vwọ kpọ nẹ akpọ na.
GEN_008_008|data/processed/segments/GEN/GEN_008_008.wav|Ọ da rhoma siobọ nẹ inekuku ro re ni sẹ ame na kpọ nẹ otọ na re;
GEN_008_013|data/processed/segments/GEN/GEN_008_013.wav|Vwẹ evun rẹ ikpe urí erha gbẹ ọvo, vwẹ emeranvwe rẹ ẹsosuọ, ẹdẹ rẹ ẹsosuọ rẹ emeranvwe na, ame na da kpọ nẹ otọ na kakare; Noa da fan uwévwi rẹ okọ na nu, o vwo ni, nighe, enu rẹ otọ na ejobi kpọre.
GEN_008_015|data/processed/segments/GEN/GEN_008_015.wav|Ọghẹnẹ da ta ki Noa,
GEN_008_016|data/processed/segments/GEN/GEN_008_016.wav|Gba yan phia nẹ evun rẹ okọ na, wẹ́ te aye wẹn, vẹ emọ wẹn te eya rẹ emọ wẹn
GEN_008_019|data/processed/segments/GEN/GEN_008_019.wav|Keranvwe keranvwe, kemu kemu ro kpono, kọphra kọphra, kemu kemu ro yan vwẹ akpọ na, e da yan otuotu nẹ evun rẹ okọ na rhe.
GEN_008_020|data/processed/segments/GEN/GEN_008_020.wav|Noa da so agbada kẹ Ọrovwohwo, ọ da reyọ eranvwe keranvwe ro tete oma, kugbe kọphra kọphra ro tete oma, o de ze izobo rẹ ẹtorhẹ vwẹ enu rẹ agbada na.
GEN_008_022|data/processed/segments/GEN/GEN_008_022.wav|Ọke rẹ akpọ na dia krite na, ọke ekankọn kugbe ọke orhọ ekpae kugbe oheri, ọkeuvo kugbe ohwahwa, uvó kugbe asón se re bẹdẹ-ẹ.
GEN_009_002|data/processed/segments/GEN/GEN_009_002.wav|Oshọ wẹn kugbe udidi wẹn ko mu eranvwe keranvwe rẹ akpọ na, ji te ọphra kọphra rọ obenu na, emu kemu ejobi ro kpono vwẹ otọ na kugbe erin rẹ ame; mi phi ayen ejobi phihọ obọ wẹn,
GEN_009_003|data/processed/segments/GEN/GEN_009_003.wav|emu kemu ejobi rọ yan ro vwo arhọ kọ dia emuọre kẹ wẹ́, kirobo Me vwẹ ifọn kẹ wẹ na, Me je kẹ wẹ emu ejobi.
GEN_009_004|data/processed/segments/GEN/GEN_009_004.wav|Ẹkẹvuọvo wọ ria uvwo vẹ arhọ rọye-e, kọye ọbara rọye.
GEN_009_006|data/processed/segments/GEN/GEN_009_006.wav|Ohwo ro sun ọbara rẹ ohwo te otọ, ohwo ọfa ji sun ọbara rọye te otọ, kidie Ọghẹnẹ ma ohwo vwẹ uhoho rọye.
GEN_009_007|data/processed/segments/GEN/GEN_009_007.wav|Vwọ kẹ ovwan, we vwiẹ ri we bu phihọ, we vwiẹ buebu vwẹ akpọ na ru we bu phihọ.
GEN_009_008|data/processed/segments/GEN/GEN_009_008.wav|Etiyin Ọghẹnẹ da ta kẹ Noa vẹ emọ rọye,
GEN_009_009|data/processed/segments/GEN/GEN_009_009.wav|Nighe, ke Me vẹ owẹ cha re ọphọ kugbe uvwiẹ wẹn rọ cha vwẹ obuko wẹn,
GEN_009_010|data/processed/segments/GEN/GEN_009_010.wav|kugbe eranvwe keranvwe ekpokpọ re vẹ owẹ gba herọ, uche ri nene uwe nẹ evun rẹ okọ na rhe.
GEN_009_011|data/processed/segments/GEN/GEN_009_011.wav|Me vẹ owẹ ke re ọphọ, ne Me gbe cha vwẹ ame rẹ oghwe vwo hwe uvwo ejobi ọfa eyẹ vwọ vwẹ oghwe vwọ ghwọrọ akpọ na ọfa-a.
GEN_009_012|data/processed/segments/GEN/GEN_009_012.wav|Ọghẹnẹ da ta, Ọnana kọ cha dia oka rọ ọphọ na re Me vẹ owẹ kugbe eranvwe keranvwe rọ herọ re Me mare na cha re, kugbe uvwiẹ rọ cha vwẹ obaro wẹ;
GEN_009_015|data/processed/segments/GEN/GEN_009_015.wav|ke Me karohọ ọphọ rọ herọ vwẹ uvwre mẹ́ vẹ owẹ kugbe eranvwe keranvwe rọ herọ re Me mare ejobi, ame na gbi che hirhe oma phihọ oghwe rọ ghwọrọ ohwo ọfa-a.
GEN_009_016|data/processed/segments/GEN/GEN_009_016.wav|Ọke rẹ aphoro na da obenu, ki mi nó ke Me karohọ ọphọ ri bẹdẹ rọ uvwre rẹ Ọghẹnẹ kugbe eranvwe keranvwe ekpokpọ rọ herọ re Me mare vwẹ akpọ na.
GEN_009_017|data/processed/segments/GEN/GEN_009_017.wav|Ọghẹnẹ da ta ki Noa, Ọnana kẹ oka rẹ ọphọ na ri mi vwo mu vwẹ uvwre mẹ kugbe uvwo ejobi rọ enu rẹ akpọ na.
GEN_009_019|data/processed/segments/GEN/GEN_009_019.wav|Enana ẹ́rha na keye emọ ri Noa; enana erha na keye ri vwiẹ akpọ na soso.
GEN_009_020|data/processed/segments/GEN/GEN_009_020.wav|Noa kọye ọghwẹrẹ rẹ ẹsosuọ rọ tu voro otọ na. Ọ da kọn ogbá ri vain,
GEN_009_021|data/processed/segments/GEN/GEN_009_021.wav|ọ da da udi ri vain na, udi de muo, o de shevwerhẹ otọ rẹ utughẹ rọye vẹ ẹbẹba.
GEN_009_022|data/processed/segments/GEN/GEN_009_022.wav|Ham, rẹ ọ́sẹ ri Kenan, da mrẹ ẹba rẹ ọsẹ rọye, o de rhi gbe ikun kẹ iniọvo rọye vwẹ otafe.
GEN_009_025|data/processed/segments/GEN/GEN_009_025.wav|ọ da ta, Eka ki Kenan, ọviẹn rẹ ọviẹn wọ dia kẹ iniọvo wẹn.
GEN_009_026|data/processed/segments/GEN/GEN_009_026.wav|Ọ da je ta, Ọrovwohwo rẹ Ọghẹnẹ mẹ bruba kẹ Shẹm, gbe ji Kenan dia ọviẹn rọye.
GEN_009_027|data/processed/segments/GEN/GEN_009_027.wav|Ọghẹnẹ hẹre ishamwa ri Jafẹt, e jọ dia itughẹ ri Shẹm, e je Kenan dia ọviẹn rọye.
GEN_009_028|data/processed/segments/GEN/GEN_009_028.wav|Noa da rhoma dia akpọ na ikpe uri gbẹ ujughwrẹ gbẹ ihwe, vwẹ ọke rẹ oghwe na vwo kunu.
GEN_009_029|data/processed/segments/GEN/GEN_009_029.wav|Ẹdẹ rẹ akpọ ri Noa ejobi da dia ikpe uri ẹ́ne gbẹ ujughwrẹ gbẹ ihwe o de ghwu.
GEN_011_001|data/processed/segments/GEN/GEN_011_001.wav|Asakiephana akpọ na ejobi kẹ ephẹrẹ ọvo kugbe emeta tutuno.
GEN_011_002|data/processed/segments/GEN/GEN_011_002.wav|Ọke rẹ ihwo vwọ kua nẹ abọ rẹ ọnre da vacha re, ayen da rhe mrẹ uphephe ọvo vwẹ otọ ri Shinar ayen da dia Etiyin.
GEN_011_008|data/processed/segments/GEN/GEN_011_008.wav|Kọye Ọrovwohwo da hra ayen nene enu rẹ akpọ na ejobi, ayen gbe bọn orere na ọfa-a.
GEN_011_009|data/processed/segments/GEN/GEN_011_009.wav|Fiki rẹ ọtiọye na e de se odẹ rọye Babẹl, fikiridie Etiyin Ọrovwohwo de zighi ephẹrẹ rẹ akpọ na ejobi, kẹ Etiyin rhe Ọrovwohwo da hra ayen nene enu rẹ akpọ na ejobi.
GEN_011_010|data/processed/segments/GEN/GEN_011_010.wav|Enana keye uvwiẹ ri Shẹm. Ọke ri Shẹm vwọ ghwo te ẹgbukpe ujori re, ọ da rhe dia ọ́sẹ ri Arpakshad, ikpe ivẹ rẹ oghwe na vwọ kpọnu;
GEN_011_011|data/processed/segments/GEN/GEN_011_011.wav|Shẹm ke rhá rhe dia ro vwo vwiẹ Arpakshad nu ikpe uri ivẹ gbẹ ujori, o de vwiẹ emeshare vẹ emetẹ.
GEN_011_012|data/processed/segments/GEN/GEN_011_012.wav|Ọke rẹ Arpakshad vwọ dia ikpe ọgban gbẹ iyórĩ re ọ da rhe dia ọ́sẹ ri Shelah;
GEN_011_013|data/processed/segments/GEN/GEN_011_013.wav|Arpakshad vwo vwiẹ Shelah nu ọ da dia ikpe uri ivẹ gbẹ erha, o de rhe vwiẹ emeshare vẹ emetẹ.
GEN_011_014|data/processed/segments/GEN/GEN_011_014.wav|Ri Shelah vwọ dia ikpe ọgban re, ọ da rhe dia ọsẹ rẹ Eber;
GEN_011_015|data/processed/segments/GEN/GEN_011_015.wav|ri Shelah vwo vwiẹ Eber nu, ọ da dia ikpe uri ivẹ gbẹ erha, o de vwiẹ emeshare vẹ emetẹ.
GEN_011_016|data/processed/segments/GEN/GEN_011_016.wav|Rẹ Eber vwọ dia ikpe ọgban gbẹ ẹ́ne re, ọ da rhe dia ọsẹ ri Pẹlẹg,
GEN_011_017|data/processed/segments/GEN/GEN_011_017.wav|rẹ Eber vwo vwiẹ Pẹlẹg nu ọ da dia ikpe uri ivẹ gbẹ ọgban, o de vwiẹ emeshare vẹ emetẹ.
GEN_011_018|data/processed/segments/GEN/GEN_011_018.wav|Ri Pẹlẹg vwọ dia ikpe ọgban re, ọ da rhe dia ọsẹ ri Reu;
GEN_011_019|data/processed/segments/GEN/GEN_011_019.wav|Ri Pẹlẹg vwo vwiẹ Reu nu ọ da dia ikpe uri gbẹ irhiri, o de vwiẹ emeshare vẹ emetẹ.
GEN_011_020|data/processed/segments/GEN/GEN_011_020.wav|Ri Reu vwọ dia ikpe ọgban gbẹ ivẹ re, ọ da rhe dia ọsẹ ri Serug,
GEN_011_021|data/processed/segments/GEN/GEN_011_021.wav|ri Reu vwo vwiẹ Serug nu ọ da dia ikpe uri gbẹ ighwrẹ, o de vwiẹ emeshare vẹ emetẹ.
GEN_011_022|data/processed/segments/GEN/GEN_011_022.wav|Ri Serug vwọ dia ikpe ọgban re, ọ da rhe dia ọsẹ ri Nahọr,
GEN_011_023|data/processed/segments/GEN/GEN_011_023.wav|Ri Serug vwo vwiẹ Nahọr nu, ọ da dia ikpe uri, ọ de vwiẹ emeshare vẹ emetẹ.
GEN_011_024|data/processed/segments/GEN/GEN_011_024.wav|Ọke ri Nahọr vwọ dia ikpe uje gbẹ irhiri re, ọ da rhe dia ọsẹ ri Terah;
GEN_011_025|data/processed/segments/GEN/GEN_011_025.wav|ri Nahọr vwo vwiẹ Terah nu ọ da dia ikpe ujori gbẹ ihwe gbẹ irhiri, o de vwiẹ emeshare vẹ emetẹ.
GEN_011_026|data/processed/segments/GEN/GEN_011_026.wav|Ri Terah vwọ dia ikpe ujọ́rha gbẹ ihwe re, ọ da rhe dia ọsẹ rẹ Ebram, Nahọr, kugbe Haran.
GEN_011_027|data/processed/segments/GEN/GEN_011_027.wav|Enana keye uvwiẹ ri Terah. Terah ọye ọsẹ rẹ Ebram, Nahọr kugbe Haran; Haran kọye ọsẹ ri Lọt.
GEN_011_029|data/processed/segments/GEN/GEN_011_029.wav|Ebram vi Nahọr da reyọ eya, odẹ rẹ aye rẹ Ebram ki Serai, odẹ re aye ri Nahọr ki Milka, ọ́mọtẹ́ ri Haran ọsẹ ri Milka vẹ Iska.
GEN_011_030|data/processed/segments/GEN/GEN_011_030.wav|Serai kẹ ẹga, o vwiẹ ọ́mọ-ọ.
GEN_011_032|data/processed/segments/GEN/GEN_011_032.wav|Ẹdẹ rẹ akpọ ri Terah ejobi da dia ikpe uri gbe iyórĩ, Terah de ghwu vwi Haran.
GEN_012_001|data/processed/segments/GEN/GEN_012_001.wav|Asakiephana Ọrovwohwo da ta kẹ Ebram, Yanran nẹ orho wẹn kugbe ekru wẹn kugbe uwévwi rẹ ọsẹ wẹn vwo kpo otọ ri mi che dje kẹ wẹ.
GEN_012_002|data/processed/segments/GEN/GEN_012_002.wav|Ki mi ru we vwọ dia ẹgborho buebu, ki mi bruphihọ kẹ wẹ, ki mi ru odẹ wẹn rho, eriyin na ku wọ dia ebruphihọ.
GEN_012_003|data/processed/segments/GEN/GEN_012_003.wav|Ki mi bruba kẹ ihwo ri bruba kẹ wẹ, oro harhe owẹ ke Me harhọ; vwẹ oma wẹn irere rẹ akpọ na ejobi de vwo ebruphihọ kẹ oma rayen.
GEN_012_004|data/processed/segments/GEN/GEN_012_004.wav|Kọye Ebram da yanran, kirobo rẹ Ọrovwohwo ta kẹ, Lọt vẹ ọye da yan usun. Ebram da dia ikpe ujọ́rha gbẹ ihwiori vwẹ ọke ro vwo vrẹn ni Haran.
GEN_012_005|data/processed/segments/GEN/GEN_012_005.wav|Ebram da reyọ Serai rẹ aye rọye, kugbe Lọt rẹ ọ́mọ rẹ oníọvo. rọye, kugbe ekuakua ri rhere ejobi, kugbe ihwo ro vwori vwi Haran, ayen vwo te otọ ri Kenan nu. Ọke rẹ ayen vwo te otọ ri Kenan,
GEN_012_006|data/processed/segments/GEN/GEN_012_006.wav|Ebram de ki otọ na re te asan re se Shikẹm, re te ọhahe ri Morẹh. Vwẹ ọke yena yẹ ihwo ri Kenan ji otọ na.
GEN_012_008|data/processed/segments/GEN/GEN_012_008.wav|O de vrẹn nẹ Etiyin vwo kpo enu rẹ ugbenu rọ obọrhe ri Bẹtẹl, ọ da bọn utughẹ rọye, yi Bẹtẹl obọhwere, Ai da rhá obọrhe; Etiyin ọ da so agbada kẹ Ọrovwohwo o de se odẹ rẹ Ọrovwohwo na.
GEN_012_009|data/processed/segments/GEN/GEN_012_009.wav|Ebram da rhoma mu oyan họ ọ da garo vi obi Nẹgẹb.
GEN_012_010|data/processed/segments/GEN/GEN_012_010.wav|Vwẹ ọke nana owẹvwe de rhi fi vwẹ otọ na. Etiyin Ebram de kpo Ijipt ra dia fikiridie owẹvwe na firi gangan vwẹ otọ na.
GEN_012_011|data/processed/segments/GEN/GEN_012_011.wav|Ọke ro che vwo te otọ rẹ Ijipt re, ọ da ta kẹ Serai rẹ aye rọye, Me riẹnre nẹ wẹ aye vẹ erhuvwu siẹ re de ni we.
GEN_012_013|data/processed/segments/GEN/GEN_012_013.wav|Gba ta kẹ ayen nẹ wẹ oníọvo mẹ́, rere o vwo yovwi kẹ vwẹ fiki wẹ, rere Me mrasan rhọ fiki wẹ.
GEN_012_014|data/processed/segments/GEN/GEN_012_014.wav|Ọke rẹ Ebram vwo te Ijipt re, ihwo rẹ Ijipt da mrẹ aye na nẹ oyovwiri gangan.
GEN_012_015|data/processed/segments/GEN/GEN_012_015.wav|Rẹ emọ rẹ ovíé Fero, vwọ mrẹ, ayen de jiro ki Fero. A da reyọ aye na vwo rhe Fero.
GEN_012_017|data/processed/segments/GEN/GEN_012_017.wav|Ọrovwohwo da vwẹ emiavwe mu Fero kugbe =uwevwi rọye ejobi fiki Serai aye rẹ Ebram.
